timestamp,target_name,target_ip,rtt_ms,is_lost,network_type
2026-09-06 20:44:44,Cloudflare_VN,1.1.1.1,56.63,0,Mobile_Stress_Congestion
2026-09-06 20:44:45,Google_VN,8.8.8.8,127.15,0,Mobile_Stress_Congestion
2026-09-06 20:44:45,OpenDNS_Global,208.67.222.222,101.43,0,Mobile_Stress_Congestion
2026-09-06 20:44:47,Cloudflare_VN,1.1.1.1,41.68,0,Mobile_Stress_Congestion
2026-09-06 20:44:47,Google_VN,8.8.8.8,646.18,0,Mobile_Stress_Congestion
2026-09-06 20:44:48,OpenDNS_Global,208.67.222.222,92.11,0,Mobile_Stress_Congestion
2026-09-06 20:44:50,Cloudflare_VN,1.1.1.1,46.66,0,Mobile_Stress_Congestion
2026-09-06 20:44:51,Google_VN,8.8.8.8,126.98,0,Mobile_Stress_Congestion
2026-09-06 20:44:51,OpenDNS_Global,208.67.222.222,79.13,0,Mobile_Stress_Congestion
2026-09-06 20:44:53,Cloudflare_VN,1.1.1.1,720.28,0,Mobile_Stress_Congestion
2026-09-06 20:44:54,Google_VN,8.8.8.8,136.45,0,Mobile_Stress_Congestion
2026-09-06 20:44:55,OpenDNS_Global,208.67.222.222,1234.76,0,Mobile_Stress_Congestion
2026-09-06 20:44:57,Cloudflare_VN,1.1.1.1,42.19,0,Mobile_Stress_Congestion
2026-09-06 20:44:58,Google_VN,8.8.8.8,149.74,0,Mobile_Stress_Congestion
2026-09-06 20:44:59,OpenDNS_Global,208.67.222.222,115.91,0,Mobile_Stress_Congestion
2026-09-06 20:45:00,Cloudflare_VN,1.1.1.1,49.22,0,Mobile_Stress_Congestion
2026-09-06 20:45:01,Google_VN,8.8.8.8,138.16,0,Mobile_Stress_Congestion
2026-09-06 20:45:01,OpenDNS_Global,208.67.222.222,89.45,0,Mobile_Stress_Congestion
2026-09-06 20:45:03,Cloudflare_VN,1.1.1.1,41.1,0,Mobile_Stress_Congestion
2026-09-06 20:45:04,Google_VN,8.8.8.8,128.45,0,Mobile_Stress_Congestion
2026-09-06 20:45:04,OpenDNS_Global,208.67.222.222,590.54,0,Mobile_Stress_Congestion
2026-09-06 20:45:06,Cloudflare_VN,1.1.1.1,35.79,0,Mobile_Stress_Congestion
2026-09-06 20:45:07,Google_VN,8.8.8.8,102.34,0,Mobile_Stress_Congestion
2026-09-06 20:45:07,OpenDNS_Global,208.67.222.222,91.4,0,Mobile_Stress_Congestion
2026-09-06 20:45:09,Cloudflare_VN,1.1.1.1,56.74,0,Mobile_Stress_Congestion
2026-09-06 20:45:10,Google_VN,8.8.8.8,220.56,0,Mobile_Stress_Congestion
2026-09-06 20:45:10,OpenDNS_Global,208.67.222.222,97.27,0,Mobile_Stress_Congestion
2026-09-06 20:45:12,Cloudflare_VN,1.1.1.1,49.2,0,Mobile_Stress_Congestion
2026-09-06 20:45:12,Google_VN,8.8.8.8,126.73,0,Mobile_Stress_Congestion
2026-09-06 20:45:13,OpenDNS_Global,208.67.222.222,144.16,0,Mobile_Stress_Congestion
2026-09-06 20:45:15,Cloudflare_VN,1.1.1.1,36.34,0,Mobile_Stress_Congestion
2026-09-06 20:45:15,Google_VN,8.8.8.8,130.12,0,Mobile_Stress_Congestion
2026-09-06 20:45:16,OpenDNS_Global,208.67.222.222,102.33,0,Mobile_Stress_Congestion
2026-09-06 20:45:18,Cloudflare_VN,1.1.1.1,61.79,0,Mobile_Stress_Congestion
2026-09-06 20:45:18,Google_VN,8.8.8.8,184.29,0,Mobile_Stress_Congestion
2026-09-06 20:45:19,OpenDNS_Global,208.67.222.222,95.79,0,Mobile_Stress_Congestion
2026-09-06 20:45:20,Cloudflare_VN,1.1.1.1,54.44,0,Mobile_Stress_Congestion
2026-09-06 20:45:21,Google_VN,8.8.8.8,125.71,0,Mobile_Stress_Congestion
2026-09-06 20:45:22,OpenDNS_Global,208.67.222.222,108.43,0,Mobile_Stress_Congestion
2026-09-06 20:45:23,Cloudflare_VN,1.1.1.1,53.62,0,Mobile_Stress_Congestion
2026-09-06 20:45:24,Google_VN,8.8.8.8,110.67,0,Mobile_Stress_Congestion
2026-09-06 20:45:24,OpenDNS_Global,208.67.222.222,312.11,0,Mobile_Stress_Congestion
2026-09-06 20:45:26,Cloudflare_VN,1.1.1.1,33.75,0,Mobile_Stress_Congestion
2026-09-06 20:45:27,Google_VN,8.8.8.8,95.38,0,Mobile_Stress_Congestion
2026-09-06 20:45:27,OpenDNS_Global,208.67.222.222,69.14,0,Mobile_Stress_Congestion
2026-09-06 20:45:29,Cloudflare_VN,1.1.1.1,46.59,0,Mobile_Stress_Congestion
2026-09-06 20:45:29,Google_VN,8.8.8.8,212.84,0,Mobile_Stress_Congestion
2026-09-06 20:45:30,OpenDNS_Global,208.67.222.222,125.79,0,Mobile_Stress_Congestion
2026-09-06 20:45:32,Cloudflare_VN,1.1.1.1,39.84,0,Mobile_Stress_Congestion
2026-09-06 20:45:32,Google_VN,8.8.8.8,126.41,0,Mobile_Stress_Congestion
2026-09-06 20:45:33,OpenDNS_Global,208.67.222.222,100.07,0,Mobile_Stress_Congestion
2026-09-06 20:45:35,Cloudflare_VN,1.1.1.1,52.14,0,Mobile_Stress_Congestion
2026-09-06 20:45:35,Google_VN,8.8.8.8,111.55,0,Mobile_Stress_Congestion
2026-09-06 20:45:36,OpenDNS_Global,208.67.222.222,103.0,0,Mobile_Stress_Congestion
2026-09-06 20:45:37,Cloudflare_VN,1.1.1.1,67.0,0,Mobile_Stress_Congestion
2026-09-06 20:45:38,Google_VN,8.8.8.8,131.88,0,Mobile_Stress_Congestion
2026-09-06 20:45:39,OpenDNS_Global,208.67.222.222,87.49,0,Mobile_Stress_Congestion
2026-09-06 20:45:40,Cloudflare_VN,1.1.1.1,65.41,0,Mobile_Stress_Congestion
2026-09-06 20:45:41,Google_VN,8.8.8.8,109.83,0,Mobile_Stress_Congestion
2026-09-06 20:45:41,OpenDNS_Global,208.67.222.222,130.63,0,Mobile_Stress_Congestion
2026-09-06 20:45:43,Cloudflare_VN,1.1.1.1,60.99,0,Mobile_Stress_Congestion
2026-09-06 20:45:44,Google_VN,8.8.8.8,146.1,0,Mobile_Stress_Congestion
2026-09-06 20:45:44,OpenDNS_Global,208.67.222.222,492.85,0,Mobile_Stress_Congestion
2026-09-06 20:45:46,Cloudflare_VN,1.1.1.1,69.21,0,Mobile_Stress_Congestion
2026-09-06 20:45:47,Google_VN,8.8.8.8,134.09,0,Mobile_Stress_Congestion
2026-09-06 20:45:47,OpenDNS_Global,208.67.222.222,74.27,0,Mobile_Stress_Congestion
2026-09-06 20:45:49,Cloudflare_VN,1.1.1.1,100.16,0,Mobile_Stress_Congestion
2026-09-06 20:45:50,Google_VN,8.8.8.8,143.8,0,Mobile_Stress_Congestion
2026-09-06 20:45:50,OpenDNS_Global,208.67.222.222,139.63,0,Mobile_Stress_Congestion
2026-09-06 20:45:52,Cloudflare_VN,1.1.1.1,35.7,0,Mobile_Stress_Congestion
2026-09-06 20:45:52,Google_VN,8.8.8.8,175.99,0,Mobile_Stress_Congestion
2026-09-06 20:45:53,OpenDNS_Global,208.67.222.222,136.99,0,Mobile_Stress_Congestion
2026-09-06 20:45:55,Cloudflare_VN,1.1.1.1,48.65,0,Mobile_Stress_Congestion
2026-09-06 20:45:55,Google_VN,8.8.8.8,118.79,0,Mobile_Stress_Congestion
2026-09-06 20:45:56,OpenDNS_Global,208.67.222.222,112.39,0,Mobile_Stress_Congestion
2026-09-06 20:45:58,Cloudflare_VN,1.1.1.1,63.13,0,Mobile_Stress_Congestion
2026-09-06 20:45:58,Google_VN,8.8.8.8,135.66,0,Mobile_Stress_Congestion
2026-09-06 20:45:59,OpenDNS_Global,208.67.222.222,104.37,0,Mobile_Stress_Congestion
2026-09-06 20:46:00,Cloudflare_VN,1.1.1.1,59.01,0,Mobile_Stress_Congestion
2026-09-06 20:46:01,Google_VN,8.8.8.8,149.97,0,Mobile_Stress_Congestion
2026-09-06 20:46:02,OpenDNS_Global,208.67.222.222,65.78,0,Mobile_Stress_Congestion
2026-09-06 20:46:03,Cloudflare_VN,1.1.1.1,55.89,0,Mobile_Stress_Congestion
2026-09-06 20:46:04,Google_VN,8.8.8.8,126.66,0,Mobile_Stress_Congestion
2026-09-06 20:46:04,OpenDNS_Global,208.67.222.222,253.88,0,Mobile_Stress_Congestion
2026-09-06 20:46:06,Cloudflare_VN,1.1.1.1,45.32,0,Mobile_Stress_Congestion
2026-09-06 20:46:07,Google_VN,8.8.8.8,103.17,0,Mobile_Stress_Congestion
2026-09-06 20:46:07,OpenDNS_Global,208.67.222.222,71.83,0,Mobile_Stress_Congestion
2026-09-06 20:46:09,Cloudflare_VN,1.1.1.1,181.49,0,Mobile_Stress_Congestion
2026-09-06 20:46:09,Google_VN,8.8.8.8,118.74,0,Mobile_Stress_Congestion
2026-09-06 20:46:10,OpenDNS_Global,208.67.222.222,99.21,0,Mobile_Stress_Congestion
2026-09-06 20:46:12,Cloudflare_VN,1.1.1.1,42.34,0,Mobile_Stress_Congestion
2026-09-06 20:46:12,Google_VN,8.8.8.8,-1.0,1,Mobile_Stress_Congestion
2026-09-06 20:46:15,OpenDNS_Global,208.67.222.222,102.7,0,Mobile_Stress_Congestion
2026-09-06 20:46:16,Cloudflare_VN,1.1.1.1,42.09,0,Mobile_Stress_Congestion
2026-09-06 20:46:17,Google_VN,8.8.8.8,101.91,0,Mobile_Stress_Congestion
2026-09-06 20:46:18,OpenDNS_Global,208.67.222.222,77.32,0,Mobile_Stress_Congestion
2026-09-06 20:46:19,Cloudflare_VN,1.1.1.1,36.95,0,Mobile_Stress_Congestion
2026-09-06 20:46:20,Google_VN,8.8.8.8,122.26,0,Mobile_Stress_Congestion
2026-09-06 20:46:20,OpenDNS_Global,208.67.222.222,108.58,0,Mobile_Stress_Congestion
2026-09-06 20:46:22,Cloudflare_VN,1.1.1.1,53.17,0,Mobile_Stress_Congestion
2026-09-06 20:46:22,Google_VN,8.8.8.8,151.49,0,Mobile_Stress_Congestion
2026-09-06 20:46:23,OpenDNS_Global,208.67.222.222,223.8,0,Mobile_Stress_Congestion
2026-09-06 20:46:25,Cloudflare_VN,1.1.1.1,43.64,0,Mobile_Stress_Congestion
2026-09-06 20:46:25,Google_VN,8.8.8.8,135.44,0,Mobile_Stress_Congestion
2026-09-06 20:46:26,OpenDNS_Global,208.67.222.222,71.63,0,Mobile_Stress_Congestion
2026-09-06 20:46:28,Cloudflare_VN,1.1.1.1,48.1,0,Mobile_Stress_Congestion
2026-09-06 20:46:28,Google_VN,8.8.8.8,195.07,0,Mobile_Stress_Congestion
2026-09-06 20:46:29,OpenDNS_Global,208.67.222.222,118.72,0,Mobile_Stress_Congestion
2026-09-06 20:46:30,Cloudflare_VN,1.1.1.1,39.68,0,Mobile_Stress_Congestion
2026-09-06 20:46:31,Google_VN,8.8.8.8,134.18,0,Mobile_Stress_Congestion
2026-09-06 20:46:32,OpenDNS_Global,208.67.222.222,84.05,0,Mobile_Stress_Congestion
2026-09-06 20:46:33,Cloudflare_VN,1.1.1.1,48.12,0,Mobile_Stress_Congestion
2026-09-06 20:46:34,Google_VN,8.8.8.8,133.68,0,Mobile_Stress_Congestion
2026-09-06 20:46:34,OpenDNS_Global,208.67.222.222,126.37,0,Mobile_Stress_Congestion
2026-09-06 20:46:36,Cloudflare_VN,1.1.1.1,55.95,0,Mobile_Stress_Congestion
2026-09-06 20:46:37,Google_VN,8.8.8.8,123.26,0,Mobile_Stress_Congestion
2026-09-06 20:46:37,OpenDNS_Global,208.67.222.222,73.02,0,Mobile_Stress_Congestion
2026-09-06 20:46:39,Cloudflare_VN,1.1.1.1,53.52,0,Mobile_Stress_Congestion
2026-09-06 20:46:39,Google_VN,8.8.8.8,129.72,0,Mobile_Stress_Congestion
2026-09-06 20:46:40,OpenDNS_Global,208.67.222.222,181.14,0,Mobile_Stress_Congestion
2026-09-06 20:46:42,Cloudflare_VN,1.1.1.1,39.93,0,Mobile_Stress_Congestion
2026-09-06 20:46:42,Google_VN,8.8.8.8,155.66,0,Mobile_Stress_Congestion
2026-09-06 20:46:43,OpenDNS_Global,208.67.222.222,87.05,0,Mobile_Stress_Congestion
2026-09-06 20:46:44,Cloudflare_VN,1.1.1.1,48.32,0,Mobile_Stress_Congestion
2026-09-06 20:46:45,Google_VN,8.8.8.8,147.7,0,Mobile_Stress_Congestion
2026-09-06 20:46:46,OpenDNS_Global,208.67.222.222,93.39,0,Mobile_Stress_Congestion
2026-09-06 20:46:47,Cloudflare_VN,1.1.1.1,40.04,0,Mobile_Stress_Congestion
2026-09-06 20:46:48,Google_VN,8.8.8.8,120.56,0,Mobile_Stress_Congestion
2026-09-06 20:46:48,OpenDNS_Global,208.67.222.222,108.18,0,Mobile_Stress_Congestion
2026-09-06 20:46:50,Cloudflare_VN,1.1.1.1,67.45,0,Mobile_Stress_Congestion
2026-09-06 20:46:51,Google_VN,8.8.8.8,135.12,0,Mobile_Stress_Congestion
2026-09-06 20:46:51,OpenDNS_Global,208.67.222.222,207.15,0,Mobile_Stress_Congestion
2026-09-06 20:46:53,Cloudflare_VN,1.1.1.1,47.0,0,Mobile_Stress_Congestion
2026-09-06 20:46:54,Google_VN,8.8.8.8,127.64,0,Mobile_Stress_Congestion
2026-09-06 20:46:54,OpenDNS_Global,208.67.222.222,81.91,0,Mobile_Stress_Congestion
2026-09-06 20:46:56,Cloudflare_VN,1.1.1.1,41.27,0,Mobile_Stress_Congestion
2026-09-06 20:46:56,Google_VN,8.8.8.8,130.31,0,Mobile_Stress_Congestion
2026-09-06 20:46:57,OpenDNS_Global,208.67.222.222,137.52,0,Mobile_Stress_Congestion
2026-09-06 20:46:59,Cloudflare_VN,1.1.1.1,36.63,0,Mobile_Stress_Congestion
2026-09-06 20:46:59,Google_VN,8.8.8.8,488.14,0,Mobile_Stress_Congestion
2026-09-06 20:47:00,OpenDNS_Global,208.67.222.222,132.37,0,Mobile_Stress_Congestion
2026-09-06 20:47:02,Cloudflare_VN,1.1.1.1,35.43,0,Mobile_Stress_Congestion
2026-09-06 20:47:02,Google_VN,8.8.8.8,95.35,0,Mobile_Stress_Congestion
2026-09-06 20:47:03,OpenDNS_Global,208.67.222.222,73.54,0,Mobile_Stress_Congestion
2026-09-06 20:47:04,Cloudflare_VN,1.1.1.1,67.93,0,Mobile_Stress_Congestion
2026-09-06 20:47:05,Google_VN,8.8.8.8,132.01,0,Mobile_Stress_Congestion
2026-09-06 20:47:06,OpenDNS_Global,208.67.222.222,65.53,0,Mobile_Stress_Congestion
2026-09-06 20:47:07,Cloudflare_VN,1.1.1.1,43.61,0,Mobile_Stress_Congestion
2026-09-06 20:47:08,Google_VN,8.8.8.8,115.12,0,Mobile_Stress_Congestion
2026-09-06 20:47:08,OpenDNS_Global,208.67.222.222,348.01,0,Mobile_Stress_Congestion
2026-09-06 20:47:10,Cloudflare_VN,1.1.1.1,44.95,0,Mobile_Stress_Congestion
2026-09-06 20:47:11,Google_VN,8.8.8.8,126.8,0,Mobile_Stress_Congestion
2026-09-06 20:47:11,OpenDNS_Global,208.67.222.222,83.94,0,Mobile_Stress_Congestion
2026-09-06 20:47:13,Cloudflare_VN,1.1.1.1,54.19,0,Mobile_Stress_Congestion
2026-09-06 20:47:14,Google_VN,8.8.8.8,419.92,0,Mobile_Stress_Congestion
2026-09-06 20:47:14,OpenDNS_Global,208.67.222.222,75.35,0,Mobile_Stress_Congestion
2026-09-06 20:47:16,Cloudflare_VN,1.1.1.1,40.06,0,Mobile_Stress_Congestion
2026-09-06 20:47:17,Google_VN,8.8.8.8,104.9,0,Mobile_Stress_Congestion
2026-09-06 20:47:17,OpenDNS_Global,208.67.222.222,96.87,0,Mobile_Stress_Congestion
2026-09-06 20:47:19,Cloudflare_VN,1.1.1.1,52.11,0,Mobile_Stress_Congestion
2026-09-06 20:47:19,Google_VN,8.8.8.8,106.42,0,Mobile_Stress_Congestion
2026-09-06 20:47:20,OpenDNS_Global,208.67.222.222,79.4,0,Mobile_Stress_Congestion
2026-09-06 20:47:22,Cloudflare_VN,1.1.1.1,39.91,0,Mobile_Stress_Congestion
2026-09-06 20:47:22,Google_VN,8.8.8.8,107.94,0,Mobile_Stress_Congestion
2026-09-06 20:47:23,OpenDNS_Global,208.67.222.222,66.87,0,Mobile_Stress_Congestion
2026-09-06 20:47:24,Cloudflare_VN,1.1.1.1,45.1,0,Mobile_Stress_Congestion
2026-09-06 20:47:25,Google_VN,8.8.8.8,129.05,0,Mobile_Stress_Congestion
2026-09-06 20:47:25,OpenDNS_Global,208.67.222.222,112.08,0,Mobile_Stress_Congestion
2026-09-06 20:47:27,Cloudflare_VN,1.1.1.1,46.83,0,Mobile_Stress_Congestion
2026-09-06 20:47:28,Google_VN,8.8.8.8,117.82,0,Mobile_Stress_Congestion
2026-09-06 20:47:28,OpenDNS_Global,208.67.222.222,157.52,0,Mobile_Stress_Congestion
2026-09-06 20:47:30,Cloudflare_VN,1.1.1.1,143.9,0,Mobile_Stress_Congestion
2026-09-06 20:47:31,Google_VN,8.8.8.8,123.16,0,Mobile_Stress_Congestion
2026-09-06 20:47:31,OpenDNS_Global,208.67.222.222,98.24,0,Mobile_Stress_Congestion
2026-09-06 20:47:33,Cloudflare_VN,1.1.1.1,39.76,0,Mobile_Stress_Congestion
2026-09-06 20:47:33,Google_VN,8.8.8.8,108.99,0,Mobile_Stress_Congestion
2026-09-06 20:47:34,OpenDNS_Global,208.67.222.222,100.92,0,Mobile_Stress_Congestion
2026-09-06 20:47:36,Cloudflare_VN,1.1.1.1,216.56,0,Mobile_Stress_Congestion
2026-09-06 20:47:36,Google_VN,8.8.8.8,191.11,0,Mobile_Stress_Congestion
2026-09-06 20:47:37,OpenDNS_Global,208.67.222.222,85.15,0,Mobile_Stress_Congestion
2026-09-06 20:47:39,Cloudflare_VN,1.1.1.1,45.95,0,Mobile_Stress_Congestion
2026-09-06 20:47:39,Google_VN,8.8.8.8,133.42,0,Mobile_Stress_Congestion
2026-09-06 20:47:40,OpenDNS_Global,208.67.222.222,118.05,0,Mobile_Stress_Congestion
2026-09-06 20:47:41,Cloudflare_VN,1.1.1.1,35.24,0,Mobile_Stress_Congestion
2026-09-06 20:47:42,Google_VN,8.8.8.8,347.94,0,Mobile_Stress_Congestion
2026-09-06 20:47:43,OpenDNS_Global,208.67.222.222,108.22,0,Mobile_Stress_Congestion
2026-09-06 20:47:44,Cloudflare_VN,1.1.1.1,50.23,0,Mobile_Stress_Congestion
2026-09-06 20:47:45,Google_VN,8.8.8.8,110.02,0,Mobile_Stress_Congestion
2026-09-06 20:47:46,OpenDNS_Global,208.67.222.222,94.8,0,Mobile_Stress_Congestion
2026-09-06 20:47:47,Cloudflare_VN,1.1.1.1,72.2,0,Mobile_Stress_Congestion
2026-09-06 20:47:48,Google_VN,8.8.8.8,99.93,0,Mobile_Stress_Congestion
2026-09-06 20:47:48,OpenDNS_Global,208.67.222.222,101.31,0,Mobile_Stress_Congestion
2026-09-06 20:47:50,Cloudflare_VN,1.1.1.1,86.64,0,Mobile_Stress_Congestion
2026-09-06 20:47:51,Google_VN,8.8.8.8,86.83,0,Mobile_Stress_Congestion
2026-09-06 20:47:51,OpenDNS_Global,208.67.222.222,97.59,0,Mobile_Stress_Congestion
2026-09-06 20:47:53,Cloudflare_VN,1.1.1.1,57.76,0,Mobile_Stress_Congestion
2026-09-06 20:47:53,Google_VN,8.8.8.8,138.65,0,Mobile_Stress_Congestion
2026-09-06 20:47:54,OpenDNS_Global,208.67.222.222,266.92,0,Mobile_Stress_Congestion
2026-09-06 20:47:56,Cloudflare_VN,1.1.1.1,43.31,0,Mobile_Stress_Congestion
2026-09-06 20:47:56,Google_VN,8.8.8.8,111.04,0,Mobile_Stress_Congestion
2026-09-06 20:47:57,OpenDNS_Global,208.67.222.222,118.4,0,Mobile_Stress_Congestion
2026-09-06 20:47:58,Cloudflare_VN,1.1.1.1,63.93,0,Mobile_Stress_Congestion
2026-09-06 20:47:59,Google_VN,8.8.8.8,190.35,0,Mobile_Stress_Congestion
2026-09-06 20:48:00,OpenDNS_Global,208.67.222.222,113.48,0,Mobile_Stress_Congestion
2026-09-06 20:48:01,Cloudflare_VN,1.1.1.1,98.04,0,Mobile_Stress_Congestion
2026-09-06 20:48:02,Google_VN,8.8.8.8,132.39,0,Mobile_Stress_Congestion
2026-09-06 20:48:03,OpenDNS_Global,208.67.222.222,220.59,0,Mobile_Stress_Congestion
2026-09-06 20:48:04,Cloudflare_VN,1.1.1.1,32.53,0,Mobile_Stress_Congestion
2026-09-06 20:48:05,Google_VN,8.8.8.8,117.0,0,Mobile_Stress_Congestion
2026-09-06 20:48:05,OpenDNS_Global,208.67.222.222,90.54,0,Mobile_Stress_Congestion
2026-09-06 20:48:07,Cloudflare_VN,1.1.1.1,45.87,0,Mobile_Stress_Congestion
2026-09-06 20:48:08,Google_VN,8.8.8.8,151.08,0,Mobile_Stress_Congestion
2026-09-06 20:48:08,OpenDNS_Global,208.67.222.222,125.33,0,Mobile_Stress_Congestion
2026-09-06 20:48:10,Cloudflare_VN,1.1.1.1,40.31,0,Mobile_Stress_Congestion
2026-09-06 20:48:10,Google_VN,8.8.8.8,173.83,0,Mobile_Stress_Congestion
2026-09-06 20:48:11,OpenDNS_Global,208.67.222.222,66.66,0,Mobile_Stress_Congestion
2026-09-06 20:48:13,Cloudflare_VN,1.1.1.1,46.32,0,Mobile_Stress_Congestion
2026-09-06 20:48:13,Google_VN,8.8.8.8,123.91,0,Mobile_Stress_Congestion
2026-09-06 20:48:14,OpenDNS_Global,208.67.222.222,75.9,0,Mobile_Stress_Congestion
2026-09-06 20:48:15,Cloudflare_VN,1.1.1.1,42.93,0,Mobile_Stress_Congestion
2026-09-06 20:48:16,Google_VN,8.8.8.8,113.31,0,Mobile_Stress_Congestion
2026-09-06 20:48:17,OpenDNS_Global,208.67.222.222,96.38,0,Mobile_Stress_Congestion
2026-09-06 20:48:18,Cloudflare_VN,1.1.1.1,42.52,0,Mobile_Stress_Congestion
2026-09-06 20:48:19,Google_VN,8.8.8.8,130.63,0,Mobile_Stress_Congestion
2026-09-06 20:48:19,OpenDNS_Global,208.67.222.222,97.49,0,Mobile_Stress_Congestion
2026-09-06 20:48:21,Cloudflare_VN,1.1.1.1,51.34,0,Mobile_Stress_Congestion
2026-09-06 20:48:22,Google_VN,8.8.8.8,114.02,0,Mobile_Stress_Congestion
2026-09-06 20:48:22,OpenDNS_Global,208.67.222.222,77.86,0,Mobile_Stress_Congestion
2026-09-06 20:48:24,Cloudflare_VN,1.1.1.1,41.03,0,Mobile_Stress_Congestion
2026-09-06 20:48:24,Google_VN,8.8.8.8,118.64,0,Mobile_Stress_Congestion
2026-09-06 20:48:25,OpenDNS_Global,208.67.222.222,89.09,0,Mobile_Stress_Congestion
2026-09-06 20:48:26,Cloudflare_VN,1.1.1.1,38.98,0,Mobile_Stress_Congestion
2026-09-06 20:48:27,Google_VN,8.8.8.8,131.1,0,Mobile_Stress_Congestion
2026-09-06 20:48:28,OpenDNS_Global,208.67.222.222,103.21,0,Mobile_Stress_Congestion
2026-09-06 20:48:29,Cloudflare_VN,1.1.1.1,34.82,0,Mobile_Stress_Congestion
2026-09-06 20:48:30,Google_VN,8.8.8.8,101.17,0,Mobile_Stress_Congestion
2026-09-06 20:48:30,OpenDNS_Global,208.67.222.222,99.26,0,Mobile_Stress_Congestion
2026-09-06 20:48:32,Cloudflare_VN,1.1.1.1,46.26,0,Mobile_Stress_Congestion
2026-09-06 20:48:33,Google_VN,8.8.8.8,123.73,0,Mobile_Stress_Congestion
2026-09-06 20:48:33,OpenDNS_Global,208.67.222.222,124.04,0,Mobile_Stress_Congestion
2026-09-06 20:48:35,Cloudflare_VN,1.1.1.1,54.28,0,Mobile_Stress_Congestion
2026-09-06 20:48:35,Google_VN,8.8.8.8,118.45,0,Mobile_Stress_Congestion
2026-09-06 20:48:36,OpenDNS_Global,208.67.222.222,101.82,0,Mobile_Stress_Congestion
2026-09-06 20:48:38,Cloudflare_VN,1.1.1.1,34.83,0,Mobile_Stress_Congestion
2026-09-06 20:48:38,Google_VN,8.8.8.8,116.76,0,Mobile_Stress_Congestion
2026-09-06 20:48:39,OpenDNS_Global,208.67.222.222,91.47,0,Mobile_Stress_Congestion
2026-09-06 20:48:40,Cloudflare_VN,1.1.1.1,55.79,0,Mobile_Stress_Congestion
2026-09-06 20:48:41,Google_VN,8.8.8.8,166.99,0,Mobile_Stress_Congestion
2026-09-06 20:48:42,OpenDNS_Global,208.67.222.222,124.19,0,Mobile_Stress_Congestion
2026-09-06 20:48:43,Cloudflare_VN,1.1.1.1,85.18,0,Mobile_Stress_Congestion
2026-09-06 20:48:44,Google_VN,8.8.8.8,94.2,0,Mobile_Stress_Congestion
2026-09-06 20:48:44,OpenDNS_Global,208.67.222.222,99.22,0,Mobile_Stress_Congestion
2026-09-06 20:48:46,Cloudflare_VN,1.1.1.1,90.67,0,Mobile_Stress_Congestion
2026-09-06 20:48:47,Google_VN,8.8.8.8,257.82,0,Mobile_Stress_Congestion
2026-09-06 20:48:47,OpenDNS_Global,208.67.222.222,105.92,0,Mobile_Stress_Congestion
2026-09-06 20:48:49,Cloudflare_VN,1.1.1.1,209.59,0,Mobile_Stress_Congestion
2026-09-06 20:48:50,Google_VN,8.8.8.8,112.28,0,Mobile_Stress_Congestion
2026-09-06 20:48:50,OpenDNS_Global,208.67.222.222,121.91,0,Mobile_Stress_Congestion
2026-09-06 20:48:52,Cloudflare_VN,1.1.1.1,48.1,0,Mobile_Stress_Congestion
2026-09-06 20:48:52,Google_VN,8.8.8.8,92.74,0,Mobile_Stress_Congestion
2026-09-06 20:48:53,OpenDNS_Global,208.67.222.222,101.18,0,Mobile_Stress_Congestion
2026-09-06 20:48:55,Cloudflare_VN,1.1.1.1,38.74,0,Mobile_Stress_Congestion
2026-09-06 20:48:55,Google_VN,8.8.8.8,101.17,0,Mobile_Stress_Congestion
2026-09-06 20:48:56,OpenDNS_Global,208.67.222.222,128.81,0,Mobile_Stress_Congestion
2026-09-06 20:48:57,Cloudflare_VN,1.1.1.1,255.55,0,Mobile_Stress_Congestion
2026-09-06 20:48:58,Google_VN,8.8.8.8,110.88,0,Mobile_Stress_Congestion
2026-09-06 20:48:59,OpenDNS_Global,208.67.222.222,91.35,0,Mobile_Stress_Congestion
2026-09-06 20:49:00,Cloudflare_VN,1.1.1.1,44.71,0,Mobile_Stress_Congestion
2026-09-06 20:49:01,Google_VN,8.8.8.8,126.8,0,Mobile_Stress_Congestion
2026-09-06 20:49:02,OpenDNS_Global,208.67.222.222,98.77,0,Mobile_Stress_Congestion
2026-09-06 20:49:03,Cloudflare_VN,1.1.1.1,39.07,0,Mobile_Stress_Congestion
2026-09-06 20:49:04,Google_VN,8.8.8.8,110.01,0,Mobile_Stress_Congestion
2026-09-06 20:49:04,OpenDNS_Global,208.67.222.222,93.39,0,Mobile_Stress_Congestion
2026-09-06 20:49:06,Cloudflare_VN,1.1.1.1,41.27,0,Mobile_Stress_Congestion
2026-09-06 20:49:06,Google_VN,8.8.8.8,123.33,0,Mobile_Stress_Congestion
2026-09-06 20:49:07,OpenDNS_Global,208.67.222.222,101.39,0,Mobile_Stress_Congestion
2026-09-06 20:49:09,Cloudflare_VN,1.1.1.1,37.15,0,Mobile_Stress_Congestion
2026-09-06 20:49:09,Google_VN,8.8.8.8,117.36,0,Mobile_Stress_Congestion
2026-09-06 20:49:10,OpenDNS_Global,208.67.222.222,112.77,0,Mobile_Stress_Congestion
2026-09-06 20:49:11,Cloudflare_VN,1.1.1.1,38.06,0,Mobile_Stress_Congestion
2026-09-06 20:49:12,Google_VN,8.8.8.8,107.02,0,Mobile_Stress_Congestion
